order_id,order_date,ship_date,ship_mode,customer_id,first_name,last_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit
103163,2016-06-07,2016-06-11,"Standard Class",14290,Frank,Merwin,"Home Office","United States",Bakersfield,California,93309,West,10004000,"Office Supplies",Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4,",4.73,1,0,2.32
104157,2016-07-25,2016-07-29,"Standard Class",17815,Meg,Tillman,Consumer,"United States",Jackson,Mississippi,39212,South,10000321,"Office Supplies",Storage,"Akro Stacking Bins",7.89,1,0,0.32
104157,2016-07-25,2016-07-29,"Standard Class",17815,Meg,Tillman,Consumer,"United States",Jackson,Mississippi,39212,South,10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2"H x 24""W x"",2430.08,8,0,388.81
117807,2017-10-01,2017-10-07,"Standard Class",13090,Dave,Kipp,Consumer,"United States",Fremont,Nebraska,68025,Central,10000994,"Office Supplies",Paper,"Xerox 1915",104.85,1,0,50.33
121650,2015-12-10,2015-12-16,"Standard Class",16495,Keith,Dawkins,Corporate,"United States",Jackson,Michigan,49201,Central,10003569,Furniture,Tables,"Bretford CR8500 Series Meeting Room Furniture",801.96,2,0,200.49
121650,2015-12-10,2015-12-16,"Standard Class",16495,Keith,Dawkins,Corporate,"United States",Jackson,Michigan,49201,Central,10001045,"Office Supplies",Labels,"Permanent Self-Adhesive File Folder Labels for T",2.61,1,0,1.20
161823,2017-09-03,2017-09-08,"Standard Class",10300,Aleksandra,Gannaway,Corporate,"United States","San Francisco",California,94122,West,10002053,"Office Supplies",Art,"Premium Writing Pencils, Soft, #2 by Central Ass",5.96,2,0,1.67
158729,2017-12-19,2017-12-21,"First Class",10450,Amy,Cox,Consumer,"United States",Lafayette,Louisiana,70506,South,10002881,"Office Supplies",Supplies,"Martin Yale Chadless Opener Electric Letter Open",1665.62,2,0,33.31
146535,2017-11-24,2017-11-30,"Standard Class",14290,Frank,Merwin,"Home Office","United States",Richmond,Kentucky,40475,South,10000546,"Office Supplies",Binders,"Avery Durable Binders",2.88,1,0,1.41
154186,2014-12-13,2014-12-15,"Second Class",19285,Ralph,Arnett,Consumer,"United States",Houston,Texas,77070,Central,10001574,"Office Supplies",Supplies,"Acme Value Line Scissors",2.92,1,0.2,0.37
108434,2016-12-05,2016-12-07,"Second Class",15160,James,Galang,Consumer,"United States","New York City","New York",10024,East,10002615,"Office Supplies",Storage,"Dual Level, Single-Width Filing Carts",465.18,3,0,120.95
164154,2016-09-11,2016-09-17,"Standard Class",18565,Nick,Zandusky,"Home Office","United States",Toledo,Ohio,43615,East,10001658,"Office Supplies",Binders,"GBC Standard Therm-A-Bind Covers",22.43,3,0.7,-17.94
164154,2016-09-11,2016-09-17,"Standard Class",18565,Nick,Zandusky,"Home Office","United States",Toledo,Ohio,43615,East,10002562,"Office Supplies",Storage,"Staple magnet",37.52,5,0.2,3.75
148012,2017-12-09,2017-12-15,"Standard Class",16225,Kalyca,Meade,Corporate,"United States",Philadelphia,Pennsylvania,19143,East,10004757,"Office Supplies",Art,"Crayola Colored Pencils",2.62,1,0.2,0.43
102869,2014-09-09,2014-09-14,"Second Class",17140,Logan,Currie,Consumer,"United States",Philadelphia,Pennsylvania,19140,East,10000788,"Office Supplies",Paper,"Xerox 210",15.55,3,0.2,5.44
102869,2014-09-09,2014-09-14,"Second Class",17140,Logan,Currie,Consumer,"United States",Philadelphia,Pennsylvania,19140,East,10002134,Technology,Accessories,"Rosewill 107 Normal Keys USB Wired Standard Keyb",64.70,6,0.2,-4.85
102869,2014-09-09,2014-09-14,"Second Class",17140,Logan,Currie,Consumer,"United States",Philadelphia,Pennsylvania,19140,East,10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",17.47,3,0.2,5.02
102869,2014-09-09,2014-09-14,"Second Class",17140,Logan,Currie,Consumer,"United States",Philadelphia,Pennsylvania,19140,East,10002549,Technology,Phones,"Polycom SoundPoint IP 450 VoIP phone",135.52,1,0.4,-31.62
159835,2014-11-17,2014-11-24,"Standard Class",19330,Randy,Bradley,Consumer,"United States",Philadelphia,Pennsylvania,19143,East,10002137,"Office Supplies",Paper,"Southworth 100% Résumé Paper, 24lb.",12.45,2,0.2,3.89
159835,2014-11-17,2014-11-24,"Standard Class",19330,Randy,Bradley,Consumer,"United States",Philadelphia,Pennsylvania,19143,East,10004997,Furniture,Chairs,"Hon Every-Day Series Multi-Task Chairs",657.93,5,0.3,-93.99
112956,2017-08-21,2017-08-27,"Standard Class",21550,Tracy,Hopkins,"Home Office","United States",Columbia,Maryland,21044,East,10000357,"Office Supplies",Paper,"Xerox 1888",277.40,5,0,133.15
112956,2017-08-21,2017-08-27,"Standard Class",21550,Tracy,Hopkins,"Home Office","United States",Columbia,Maryland,21044,East,10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop",25.16,2,0,8.55
112956,2017-08-21,2017-08-27,"Standard Class",21550,Tracy,Hopkins,"Home Office","United States",Columbia,Maryland,21044,East,10004960,Furniture,Furnishings,"Seth Thomas 12" Clock w/ Goldtone Case"",91.92,4,0,31.25
119683,2016-03-12,2016-03-16,"Second Class",12595,Clytie,Kelty,Consumer,"United States","New York City","New York",10024,East,10001099,"Office Supplies",Envelopes,"Staple envelope",29.34,3,0,13.50
163559,2014-09-23,2014-09-28,"Second Class",20530,Shui,Tom,Consumer,"United States","New York City","New York",10035,East,10002026,"Office Supplies",Binders,"Avery Arch Ring Binders",139.44,3,0.2,47.06
140228,2014-04-28,2014-05-03,"Standard Class",14530,George,Bell,Corporate,"United States",Newark,Ohio,43055,East,10001613,"Office Supplies",Labels,"Avery File Folder Labels",6.91,3,0.2,2.51
140228,2014-04-28,2014-05-03,"Standard Class",14530,George,Bell,Corporate,"United States",Newark,Ohio,43055,East,10002214,"Office Supplies",Storage,"X-Rack File for Hanging Folders",27.10,3,0.2,2.03
110093,2015-12-03,2015-12-08,"Standard Class",10255,Alejandro,Ballentine,"Home Office","United States",Philadelphia,Pennsylvania,19134,East,10000173,"Office Supplies",Paper,"Message Book, Wirebound, Four 5 1/2" X 4"" Forms/"",16.45,2,0.2,5.55
110093,2015-12-03,2015-12-08,"Standard Class",10255,Alejandro,Ballentine,"Home Office","United States",Philadelphia,Pennsylvania,19134,East,10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordabl",36.78,2,0.2,10.58
112529,2017-11-19,2017-11-21,"First Class",20770,Stewart,Carmichael,Corporate,"United States","San Antonio",Texas,78207,Central,10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gra",718.12,6,0.3,-71.81
112529,2017-11-19,2017-11-21,"First Class",20770,Stewart,Carmichael,Corporate,"United States","San Antonio",Texas,78207,Central,10001915,"Office Supplies",Art,"Peel-Off China Markers",31.78,4,0.2,8.74
154536,2016-09-05,2016-09-09,"Standard Class",15340,Jasper,Cacioppo,Consumer,"United States",Philadelphia,Pennsylvania,19120,East,10004410,"Office Supplies",Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4",9.56,5,0.7,-7.33
141929,2017-09-04,2017-09-08,"Standard Class",19285,Ralph,Arnett,Consumer,"United States","Los Angeles",California,90004,West,10002185,Technology,Phones,"QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhon",5.56,1,0.2,1.74
141929,2017-09-04,2017-09-08,"Standard Class",19285,Ralph,Arnett,Consumer,"United States","Los Angeles",California,90004,West,10002974,"Office Supplies",Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",217.85,5,0,65.36
159184,2014-09-14,2014-09-19,"Standard Class",15775,John,Castell,Consumer,"United States",Macon,Georgia,31204,South,10002878,Furniture,Furnishings,"Seth Thomas 14" Day/Date Wall Clock"",142.40,5,0,52.69
159184,2014-09-14,2014-09-19,"Standard Class",15775,John,Castell,Consumer,"United States",Macon,Georgia,31204,South,10001890,"Office Supplies",Binders,"Avery Poly Binder Pockets",7.16,2,0,3.44
113530,2017-05-19,2017-05-21,"Second Class",11125,Becky,Castell,"Home Office","United States","San Francisco",California,94109,West,10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",681.41,12,0.2,42.59
113530,2017-05-19,2017-05-21,"Second Class",11125,Becky,Castell,"Home Office","United States","San Francisco",California,94109,West,10001315,"Office Supplies",Art,"Newell 310",3.52,2,0,1.02
113530,2017-05-19,2017-05-21,"Second Class",11125,Becky,Castell,"Home Office","United States","San Francisco",California,94109,West,10000122,"Office Supplies",Art,"Newell 314",5.58,1,0,1.40
113530,2017-05-19,2017-05-21,"Second Class",11125,Becky,Castell,"Home Office","United States","San Francisco",California,94109,West,10001465,Technology,Accessories,"SanDisk Cruzer 64 GB USB Flash Drive",36.32,1,0,10.90
169726,2014-08-09,2014-08-13,"Standard Class",15985,Joseph,Holt,Consumer,"United States",Seattle,Washington,98103,West,10004600,"Office Supplies",Binders,"Ibico Ibimaster 300 Manual Binding System",2060.74,7,0.2,643.98
132178,2017-05-03,2017-05-08,"Second Class",12970,Darren,Budd,Corporate,"United States","Los Angeles",California,90004,West,10000464,"Office Supplies",Storage,"Multi-Use Personal File Cart and Caster Set, Thr",69.52,2,0,19.47
132178,2017-05-03,2017-05-08,"Second Class",12970,Darren,Budd,Corporate,"United States","Los Angeles",California,90004,West,10000025,"Office Supplies",Storage,"Fellowes Stor/Drawer Steel Plus Storage Drawers",763.44,8,0,45.81
145177,2016-11-10,2016-11-14,"Standard Class",18955,Paul,Prost,"Home Office","United States",Springfield,Ohio,45503,East,10001613,"Office Supplies",Labels,"Avery File Folder Labels",9.22,4,0.2,3.34
145177,2016-11-10,2016-11-14,"Standard Class",18955,Paul,Prost,"Home Office","United States",Springfield,Ohio,45503,East,10000376,Technology,Phones,"Square Credit Card Reader",41.96,7,0.4,-9.79
145177,2016-11-10,2016-11-14,"Standard Class",18955,Paul,Prost,"Home Office","United States",Springfield,Ohio,45503,East,10004039,"Office Supplies",Paper,"Xerox 1882",89.57,2,0.2,32.47
145177,2016-11-10,2016-11-14,"Standard Class",18955,Paul,Prost,"Home Office","United States",Springfield,Ohio,45503,East,10001776,"Office Supplies",Paper,"Wirebound Message Books, Four 2 3/4" x 5"" Forms"",22.25,3,0.2,7.51
145177,2016-11-10,2016-11-14,"Standard Class",18955,Paul,Prost,"Home Office","United States",Springfield,Ohio,45503,East,10002457,"Office Supplies",Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vac",334.88,4,0.2,29.30
145177,2016-11-10,2016-11-14,"Standard Class",18955,Paul,Prost,"Home Office","United States",Springfield,Ohio,45503,East,10000758,Furniture,Furnishings,"DAX Natural Wood-Tone Poster Frame",148.29,7,0.2,29.66
156594,2014-12-20,2014-12-23,"Second Class",17845,Michael,Chen,Consumer,"United States","Los Angeles",California,90008,West,10004269,"Office Supplies",Art,"Newell 31",4.13,1,0,1.16
156594,2014-12-20,2014-12-23,"Second Class",17845,Michael,Chen,Consumer,"United States","Los Angeles",California,90008,West,10003007,"Office Supplies",Binders,"Premium Transparent Presentation Covers, No Patt",155.12,5,0.2,50.41
146528,2014-07-25,2014-07-27,"Second Class",21715,Vicky,Freymann,"Home Office","United States","Los Angeles",California,90045,West,10002522,"Office Supplies",Supplies,"Acme Kleen Earth Office Shears",15.52,4,0,4.50
168459,2015-11-22,2015-11-27,"Standard Class",17275,Marc,Crier,Consumer,"United States",Memphis,Tennessee,38109,South,10003712,"Office Supplies",Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/",2.95,2,0.7,-2.06
168459,2015-11-22,2015-11-27,"Standard Class",17275,Marc,Crier,Consumer,"United States",Memphis,Tennessee,38109,South,10004854,"Office Supplies",Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box,",55.10,6,0.2,18.60
109960,2017-12-09,2017-12-11,"Second Class",13210,Dean,Braden,Consumer,"United States",Detroit,Michigan,48234,Central,10001860,"Office Supplies",Art,"BIC Liqua Brite Liner",34.70,5,0,12.49
109960,2017-12-09,2017-12-11,"Second Class",13210,Dean,Braden,Consumer,"United States",Detroit,Michigan,48234,Central,10001636,"Office Supplies",Binders,"Ibico Plastic and Wire Spiral Binding Combs",33.72,4,0,15.51
109960,2017-12-09,2017-12-11,"Second Class",13210,Dean,Braden,Consumer,"United States",Detroit,Michigan,48234,Central,10000349,"Office Supplies",Paper,"Easy-staple paper",14.94,3,0,7.02
168102,2017-04-24,2017-04-30,"Standard Class",12340,Christine,Phan,Corporate,"United States",Jacksonville,Florida,32216,South,10001370,"Office Supplies",Storage,"Sensible Storage WireTech Storage Systems",113.57,2,0.2,-21.29
158036,2017-09-08,2017-09-14,"Standard Class",13555,Dorothy,Badders,Corporate,"United States",Dublin,Ohio,43017,East,10002558,Technology,Accessories,"Imation Swivel Flash Drive USB flash drive - 8 G",9.10,1,0.2,1.71
128083,2015-03-12,2015-03-17,"Standard Class",13750,Edward,Becker,Corporate,"United States",Plantation,Florida,33317,South,10004030,"Office Supplies",Envelopes,"Convenience Packs of Business Envelopes",8.69,3,0.2,2.93
128083,2015-03-12,2015-03-17,"Standard Class",13750,Edward,Becker,Corporate,"United States",Plantation,Florida,33317,South,10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Ho",30.88,4,0.2,3.86
128083,2015-03-12,2015-03-17,"Standard Class",13750,Edward,Becker,Corporate,"United States",Plantation,Florida,33317,South,10001731,Furniture,Furnishings,"Acrylic Self-Standing Desk Frames",6.41,3,0.2,1.44
155005,2016-06-13,2016-06-15,"Second Class",20050,Sample,"Company A","Home Office","United States",Jackson,Michigan,49201,Central,10003484,Technology,Phones,"Ooma Telo VoIP Home Phone System",377.97,3,0,94.49
129364,2014-12-08,2014-12-13,"Standard Class",21250,Tim,Brockman,Consumer,"United States",Salem,Oregon,97301,West,10001132,"Office Supplies",Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Da",6.46,4,0.7,-4.52
129364,2014-12-08,2014-12-13,"Standard Class",21250,Tim,Brockman,Consumer,"United States",Salem,Oregon,97301,West,10000432,"Office Supplies",Supplies,"Acco Side-Punched Conventional Columnar Pads",13.88,5,0.2,-2.60
129364,2014-12-08,2014-12-13,"Standard Class",21250,Tim,Brockman,Consumer,"United States",Salem,Oregon,97301,West,10004227,Technology,Accessories,"SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Ca",103.92,10,0.2,-18.19
104969,2016-04-08,2016-04-14,"Standard Class",14125,Eugene,Hildebrand,"Home Office","United States",Troy,Ohio,45373,East,10004224,"Office Supplies",Binders,"Catalog Binders with Expanding Posts",121.10,6,0.7,-100.92
154109,2017-11-06,2017-11-11,"Standard Class",17410,Maris,LaWare,Consumer,"United States",Philadelphia,Pennsylvania,19143,East,10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",127.37,2,0.3,-30.93
154109,2017-11-06,2017-11-11,"Standard Class",17410,Maris,LaWare,Consumer,"United States",Philadelphia,Pennsylvania,19143,East,10000157,"Office Supplies",Paper,"Xerox 191",47.95,3,0.2,16.18
156440,2015-12-05,2015-12-09,"Standard Class",17620,Matt,Hagelstein,Corporate,"United States","San Diego",California,92105,West,10004090,Furniture,Furnishings,"Executive Impressions 14" Contract Wall Clock"",44.46,2,0,14.67
132626,2015-07-09,2015-07-14,"Standard Class",11680,Brian,Thompson,Consumer,"United States",Clinton,Maryland,20735,East,10002763,"Office Supplies",Fasteners,"Advantus Map Pennant Flags and Round Head Tacks",15.80,4,0,5.06
132626,2015-07-09,2015-07-14,"Standard Class",11680,Brian,Thompson,Consumer,"United States",Clinton,Maryland,20735,East,10002428,Technology,Machines,"Fellowes Powershred HS-440 4-Sheet High Security",464.97,3,0,209.24
132626,2015-07-09,2015-07-14,"Standard Class",11680,Brian,Thompson,Consumer,"United States",Clinton,Maryland,20735,East,10002918,Furniture,Furnishings,"Eldon ClusterMat Chair Mat with Cordless Antista",181.96,2,0,20.02
132626,2015-07-09,2015-07-14,"Standard Class",11680,Brian,Thompson,Consumer,"United States",Clinton,Maryland,20735,East,10000476,"Office Supplies",Labels,"Avery 05222 Permanent Self-Adhesive File Folder",12.39,3,0,5.70
132626,2015-07-09,2015-07-14,"Standard Class",11680,Brian,Thompson,Consumer,"United States",Clinton,Maryland,20735,East,10002854,"Office Supplies",Binders,"Performers Binder/Pad Holder, Black",84.09,3,0,42.05
132626,2015-07-09,2015-07-14,"Standard Class",11680,Brian,Thompson,Consumer,"United States",Clinton,Maryland,20735,East,10002987,"Office Supplies",Art,"Prismacolor Color Pencil Set",79.36,4,0,32.54
132626,2015-07-09,2015-07-14,"Standard Class",11680,Brian,Thompson,Consumer,"United States",Clinton,Maryland,20735,East,10001634,"Office Supplies",Binders,"Wilson Jones Active Use Binders",43.68,6,0,21.40
132626,2015-07-09,2015-07-14,"Standard Class",11680,Brian,Thompson,Consumer,"United States",Clinton,Maryland,20735,East,10003722,"Office Supplies",Storage,"Project Tote Personal File",98.21,7,0,28.48
102792,2016-12-13,2016-12-19,"Standard Class",15340,Jasper,Cacioppo,Consumer,"United States",Riverside,California,92503,West,10004757,"Office Supplies",Art,"Crayola Colored Pencils",9.84,3,0,3.25
108567,2016-05-20,2016-05-24,"Standard Class",13210,Dean,Braden,Consumer,"United States","Port Saint Lucie",Florida,34952,South,10004140,"Office Supplies",Binders,"Avery Non-Stick Binders",2.69,2,0.7,-2.25
140760,2017-06-02,2017-06-05,"Second Class",13435,Denny,Ordway,Consumer,"United States",Mesa,Arizona,85204,West,10002479,"Office Supplies",Paper,"Xerox 4200 Series MultiUse Premium Copy Paper (2",25.34,6,0.2,7.92
140760,2017-06-02,2017-06-05,"Second Class",13435,Denny,Ordway,Consumer,"United States",Mesa,Arizona,85204,West,10001141,"Office Supplies",Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelope",43.92,5,0.2,15.92
131359,2015-10-30,2015-11-02,"Second Class",14230,Frank,Atkinson,Corporate,"United States",Denver,Colorado,80219,West,10000597,Technology,Machines,"Lexmark S315 Color Inkjet Printer",59.99,2,0.7,-46.00
131359,2015-10-30,2015-11-02,"Second Class",14230,Frank,Atkinson,Corporate,"United States",Denver,Colorado,80219,West,10001571,Technology,Copiers,"Sharp 1540cs Digital Laser Copier",439.99,1,0.2,165.00
131359,2015-10-30,2015-11-02,"Second Class",14230,Frank,Atkinson,Corporate,"United States",Denver,Colorado,80219,West,10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Bl",15.49,4,0.2,3.68
142097,2016-10-15,2016-10-20,"Standard Class",19255,Quincy,Jones,Corporate,"United States",Springfield,Virginia,22153,South,10000696,"Office Supplies",Appliances,"Holmes Odor Grabber",43.26,3,0,14.28
151680,2015-11-19,2015-11-21,"Second Class",21475,Tony,Chapman,"Home Office","United States",Seattle,Washington,98115,West,10000305,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 4",141.96,2,0,22.71
140039,2014-09-13,2014-09-17,"Standard Class",18715,Odella,Nelson,Corporate,"United States",Tempe,Arizona,85281,West,10001034,"Office Supplies",Storage,"Eldon File Chest Portable File",79.40,5,0.2,5.96
160416,2017-11-13,2017-11-18,"Second Class",10180,Alan,Dominguez,"Home Office","United States",Yonkers,"New York",10701,East,10004114,Technology,Accessories,"KeyTronic 6101 Series - Keyboard - Black",163.96,4,0,70.50
104941,2015-06-13,2015-06-19,"Standard Class",13075,Dave,Hallsten,Corporate,"United States",Decatur,Alabama,35601,South,10004269,"Office Supplies",Art,"Newell 31",24.78,6,0,6.94
104941,2015-06-13,2015-06-19,"Standard Class",13075,Dave,Hallsten,Corporate,"United States",Decatur,Alabama,35601,South,10001249,"Office Supplies",Binders,"Avery Heavy-Duty EZD View Binder with Locking Ri",19.14,3,0,8.80
104941,2015-06-13,2015-06-19,"Standard Class",13075,Dave,Hallsten,Corporate,"United States",Decatur,Alabama,35601,South,10004202,Technology,Copiers,"Brother DCP1000 Digital 3 in 1 Multifunction Mac",899.97,3,0,314.99
104941,2015-06-13,2015-06-19,"Standard Class",13075,Dave,Hallsten,Corporate,"United States",Decatur,Alabama,35601,South,10003363,"Office Supplies",Paper,"Xerox 204",32.40,5,0,15.55
160087,2017-03-18,2017-03-22,"Standard Class",13780,Edward,Nazzal,Consumer,"United States",Dallas,Texas,75220,Central,10001915,"Office Supplies",Art,"Peel-Off China Markers",23.83,3,0.2,6.55
120544,2014-11-23,2014-11-27,"Standard Class",20140,Saphhira,Shifley,Corporate,"United States",Mesquite,Texas,75150,Central,10004336,"Office Supplies",Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum",34.18,3,0.8,-87.15
120544,2014-11-23,2014-11-27,"Standard Class",20140,Saphhira,Shifley,Corporate,"United States",Mesquite,Texas,75150,Central,10003709,Technology,Accessories,"Maxell 4.7GB DVD-R 5/Pack",5.54,7,0.2,1.66
113670,2017-10-15,2017-10-17,"First Class",19765,Roland,Schwarz,Corporate,"United States","Los Angeles",California,90045,West,10001705,Furniture,Tables,"Bush Advantage Collection Round Conference Table",510.24,3,0.2,6.38
166198,2017-04-21,2017-04-24,"First Class",15955,Joni,Wasserman,Consumer,"United States",Seattle,Washington,98103,West,10004622,Furniture,Furnishings,"Eldon Advantage Foldable Chair Mats for Low Pile",162.60,3,0,34.15
135608,2014-12-08,2014-12-10,"Second Class",15625,Jim,Karlsson,Consumer,"United States",Olympia,Washington,98502,West,10002602,Furniture,Chairs,"DMI Arturo Collection Mission-style Design Wood",603.92,5,0.2,45.29
144568,2017-05-29,2017-06-02,"Standard Class",15550,Jesus,Ocampo,"Home Office","United States",Omaha,Nebraska,68104,Central,10004395,"Office Supplies",Fasteners,"Plymouth Boxed Rubber Bands by Plymouth",23.55,5,0,1.18
142370,2016-09-19,2016-09-23,"Standard Class",21130,Theone,Pippenger,Consumer,"United States",Columbus,Georgia,31907,South,10003002,"Office Supplies",Supplies,"Letter Slitter",5.04,2,0,0.15
142370,2016-09-19,2016-09-23,"Standard Class",21130,Theone,Pippenger,Consumer,"United States",Columbus,Georgia,31907,South,10002926,Technology,Accessories,"Logitech Wireless Marathon Mouse M705",249.95,5,0,107.48
105900,2016-09-17,2016-09-23,"Standard Class",11590,Brendan,Sweed,Corporate,"United States",Columbus,Indiana,47201,Central,10002656,"Office Supplies",Art,"Sanford Liquid Accent Highlighters",33.40,5,0,12.36
151155,2016-12-20,2016-12-24,"Standard Class",10255,Alejandro,Ballentine,"Home Office","United States",Jackson,Mississippi,39212,South,10003910,"Office Supplies",Binders,"DXL Angle-View Binders with Locking Rings by Sam",15.42,2,0,6.94
144036,2017-11-22,2017-11-26,"Standard Class",14305,Frank,Olsen,Consumer,"United States",Houston,Texas,77070,Central,10000122,"Office Supplies",Art,"Newell 314",35.71,8,0.2,2.23
169789,2014-12-30,2015-01-04,"Standard Class",17665,Maureen,Fritzler,Corporate,"United States",Phoenix,Arizona,85023,West,10004600,"Office Supplies",Binders,"Ibico Ibimaster 300 Manual Binding System",551.99,5,0.7,-459.99
127264,2017-04-03,2017-04-05,"First Class",20830,"Sue Ann",Reed,Consumer,"United States",Chicago,Illinois,60653,Central,10003045,"Office Supplies",Art,"Prang Colored Pencils",7.06,3,0.2,2.21
151512,2016-12-26,2017-01-02,"Standard Class",19975,Sally,Hughsby,Corporate,"United States",Denver,Colorado,80219,West,10000252,"Office Supplies",Appliances,"Harmony HEPA Quiet Air Purifiers",18.72,2,0.2,3.51
165169,2016-06-05,2016-06-11,"Standard Class",15235,Janet,Lee,Consumer,"United States",Newark,Delaware,19711,East,10001496,"Office Supplies",Storage,"Standard Rollaway File with Lock",360.38,2,0,93.70
165169,2016-06-05,2016-06-11,"Standard Class",15235,Janet,Lee,Consumer,"United States",Newark,Delaware,19711,East,10000122,"Office Supplies",Art,"Newell 314",11.16,2,0,2.79
165169,2016-06-05,2016-06-11,"Standard Class",15235,Janet,Lee,Consumer,"United States",Newark,Delaware,19711,East,10000407,"Office Supplies",Labels,"Avery White Multi-Purpose Labels",14.94,3,0,6.87
109575,2015-09-18,2015-09-23,"Standard Class",16630,Ken,Heidel,Corporate,"United States",Clinton,Maryland,20735,East,10004123,"Office Supplies",Storage,"Safco Industrial Wire Shelving System",636.86,7,0,0.00
109575,2015-09-18,2015-09-23,"Standard Class",16630,Ken,Heidel,Corporate,"United States",Clinton,Maryland,20735,East,10000730,Technology,Phones,"Samsung Galaxy S4 Active",499.99,1,0,130.00
109575,2015-09-18,2015-09-23,"Standard Class",16630,Ken,Heidel,Corporate,"United States",Clinton,Maryland,20735,East,10000895,Technology,Phones,"Polycom VVX 310 VoIP phone",1259.93,7,0,327.58
109575,2015-09-18,2015-09-23,"Standard Class",16630,Ken,Heidel,Corporate,"United States",Clinton,Maryland,20735,East,10000962,"Office Supplies",Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder,",65.08,4,0,31.89
168193,2017-03-06,2017-03-11,"Second Class",19750,Roland,Murray,Consumer,"United States","New York City","New York",10011,East,10002254,"Office Supplies",Paper,"Xerox 1883",26.38,1,0,12.13
115476,2016-03-17,2016-03-17,"Same Day",21835,Vivian,Mathis,Consumer,"United States",Newark,Delaware,19711,East,10000673,Technology,Phones,"Plantronics Voyager Pro HD - Bluetooth Headset",129.98,2,0,62.39
115476,2016-03-17,2016-03-17,"Same Day",21835,Vivian,Mathis,Consumer,"United States",Newark,Delaware,19711,East,10000962,"Office Supplies",Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder,",32.54,2,0,15.94
133340,2016-12-09,2016-12-13,"Standard Class",17155,Logan,Haushalter,Consumer,"United States",Jackson,Michigan,49201,Central,10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf",10.90,1,0,3.05
133340,2016-12-09,2016-12-13,"Standard Class",17155,Logan,Haushalter,Consumer,"United States",Jackson,Michigan,49201,Central,10001109,Technology,Accessories,"Logitech Trackman Marble Mouse",59.98,2,0,25.19
137848,2016-01-15,2016-01-21,"Standard Class",21850,William,Brown,Consumer,"United States","New York City","New York",10011,East,10001137,"Office Supplies",Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",16.52,4,0,7.60
137848,2016-01-15,2016-01-21,"Standard Class",21850,William,Brown,Consumer,"United States","New York City","New York",10011,East,10004285,"Office Supplies",Paper,"Xerox 1959",60.12,9,0,28.86
137848,2016-01-15,2016-01-21,"Standard Class",21850,William,Brown,Consumer,"United States","New York City","New York",10011,East,10002225,"Office Supplies",Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 1",49.54,3,0.2,17.34
113047,2014-10-24,2014-10-24,"Same Day",10915,Arthur,Prichep,Consumer,"United States","Rock Hill","South Carolina",29730,South,10002763,"Office Supplies",Fasteners,"Advantus Map Pennant Flags and Round Head Tacks",11.85,3,0,3.79
149979,2016-09-23,2016-09-28,"Second Class",19915,Russell,Applegate,Consumer,"United States",Columbus,Georgia,31907,South,10003058,"Office Supplies",Storage,"Eldon Mobile Mega Data Cart  Mega Stackable  Add",118.25,5,0,34.29
149979,2016-09-23,2016-09-28,"Second Class",19915,Russell,Applegate,Consumer,"United States",Columbus,Georgia,31907,South,10002084,Furniture,Chairs,"Hon Mobius Operator's Chair",368.97,3,0,81.17
161956,2017-08-27,2017-08-29,"Second Class",12880,Dan,Reichenbach,Corporate,"United States",Inglewood,California,90301,West,10001242,"Office Supplies",Appliances,"APC 7 Outlet Network SurgeArrest Surge Protector",321.92,4,0,96.58
161956,2017-08-27,2017-08-29,"Second Class",12880,Dan,Reichenbach,Corporate,"United States",Inglewood,California,90301,West,10001571,Technology,Copiers,"Sharp 1540cs Digital Laser Copier",879.98,2,0.2,329.99
